"我国 纵横交错 的 山脉 和 复杂 多样 的 地形 , 为 我们 提供 了 丰富多彩 的 自然景观 , 又 使 祖国各地 的 生产 活动 和 生活 方式 各具特色 。 阅读 下图 , 回答 问题 。 ",我国 纵横交错 的 山脉 和 复杂 多样 的 地形 ， 为 我们 提供 了 丰富多彩 的 自然景观 ， 又 使 祖国各地 的 生产 活动 和 生活 方式 各有不同 。 读图 1 、 2 ， 回答 下列 问题 ： （ 10 分 ） （ 1 ） 图中 序号 代表 的 山脉 是 ,2.0
无土栽培 的 植物 有 哪些 ,  无土栽培 是 指 根据 植物 生活 所 需要 无机盐 的 和 ， 按照 一定 的 配成 来 培养 植物 ． ,1.0
下图 是 两种 稀释 浓硫酸 的 操作 ,简述 稀释 浓硫酸 的 操作 ． ,1.0
数列 的 递推 关系 与 函数 ,递推 公式 ,1.0
写 一篇 下雨 的 短文 50 字 ,用 英语 写 一篇 关于 下雨 的 短文 ,0.0
算法 设计 用 θ 表示 下列 函数 ,1 ） 设计 一个 算法 ， 判断 7 是否 为 质数 .   （ 2 ） 设计 一个 算法 ， 判断 35 是否 为 质数 . ,1.0
分子 内 和 分子 间 氢键 对 沸点 影响 ,"分子 间 氢键 和 分子 内 氢键 有 什么 区别 ? 又 有 什么 联系 ? 怎么 影响 熔 沸点 ? 为什么 分子 间 氢键 是 熔 沸点 增大 , 而 分子 内 氢键 是 熔 沸点 减小 ? ",3.0
某 同学 用 下列 器材 测量 ,测量 物体 的 运动 速度 主要 实验 器材 是 （ ） （ ） ,1.0
雄关 漫道 真如铁 而今 迈步 从头越 从头越 ,"雄关 漫道 真如铁 , 而今 迈步 从头越 . 从头越 反映 了 什么 ",2.0
已知 两点 求 空间 直线 方程 ,向量 模长   怎么 算 空间   空间   空间 ,1.0
实数 有理数 整数 自然数 ,有理数 一定 是 自然数 吗 ,1.0
礼崩乐坏 瓦釜雷鸣 高岸为谷 深谷为陵 ,阅读 下面 的 文字 ， 完成 下题 。 《 春秋战国 》 序 春秋战国 上下 五百余 载 ， 是 中国 历史 上 充满活力 的 黄金时代 ， 是 个 “ 礼崩乐坏 ， 瓦釜雷鸣 ， 高岸为谷 ， 深谷为陵 ” 的 剧烈 变化 时代 。 依 今人 之 说 ， 那 是 个 大 毁灭 ,2.0
开展 形式多样 的 主题 活动 ,阅读 下面 这 段 文字 ， 按 要求 作答 。 （ 共 4 分 ， 每小题 2 分 ） A ． 2014 - 04 - 22 光明日报 报道 中国 新闻出版 研究院 第 11 次 全国 国民 阅读 调查 显示 ： 2013 年 我国 成年 国民 图书 阅读 率为 57 ． 8% ,2.0
家 是 最小 国国 是 千万家 ,有 千万 的 成语 千万 的 成语 ,0.0
柠檬酸 对 氯化钙 的 影响 ,柠檬酸 能 燃烧 吗 ,1.0
如图 为 某种 细胞 的 结构 ,说明 某种 道理 的 成语 ,0.0
学习 《 关于 建国以来 党 的 若干 历史 问题 的 决议 》 有感 ,"《 关于 建国以来 党 的 若干 历史 问题 的 决议 》 , 毛泽东思想 科学 体系 由 内容 构成 ",1.0
用 8 位 二进制 数能 表示 的 最大 ,二进制 表示 ,1.0
"如图 , 已知 正方形 ABCD , 对角线 Ae 与 BD ","在 ◇ ABCD 的 面积 是 120 , 对角线 长 10 , 求 边长 和 高 和 另 一 对角线 的 长 ",0.0
从 硝酸钾 和 氯化钾 的 混合 溶液 中 获得 硝酸钾 ,硝酸钾 和 氯化钾 中 加入 什么 试剂 可以 得到 纯净 的 硝酸钾 溶液 ? ,1.0
以 a 开头 以 l 结尾 的 单词 ,要 开头 或 结尾 ! ,0.0
地球 绕 太阳 每秒 运行 多少 千米 ,地球 绕 太阳 每秒 运行 多少 千米 ,3.0
一个 房间 的 插座 都 没电 ,每个 宾馆 都 有 房卡 ， 只有 把 房卡 插入 槽 中 ， 房间内 的 灯 和 插座 才能 有电 ， 房卡 的 作用 相当于 一个 ． 房间 里 的 电灯 、 电视 、 空调 等 用电器 是 联在 电路 中 的 ． ,1.0
已知 平行四边形 的 周长 如何 求高 ,是 平行四边形 ,1.0
下列 那组 物质 的 基本 组成 ,函数 基本 ,0.0
根据 题意 书写 化学 方程式 ,如何 根据 题意 书写 热化学 方程式 ,1.0
"关于 静电场 的 电场 强度 和 电势 , 下列 说法 正确 的 是 ",在 静电场 中 电势 为 零 的 点 电场 强度 也 必定 为 零 吗 ? ,1.0
"水 很 清 很 清 , 像 一面 明亮 的 大 镜子 我 的 水 很 清 ",虚像 镜子 在 里 为 什 看得清 ,0.0
毫不动摇 的 鼓励 支持 和 引导 非公有制 经济 的 发展 怎么 做 ,非公有制 经济 控制 国民经济 的 命脉 。 因此 ， 要 毫不动摇 地 鼓励 、 支持 和 引导 非公有制 经济 的 发展 。 (   ) ,2.0
干电池 和 蓄电池 的 区别 ,干电池 和 蓄电池 的 区别 1 干电池 是 把 什么 能 转化 为什么 能 ? 2 蓄电池 是 将 什么 能 转化 为什么 能 ? ,3.0
农场 生态系统 中 各 成分 之间 的 关系 如图所示 ,生态系统 的 组成 成分 及其 作用 关系 ,1.0
"如图 在 四 棱锥 pabcd 中 底面 abcd 为 直角 梯形 , AD ∥ BC ","如图 在 四 棱锥 PABCD , ABC = ACD = 90 ° , BAC = CAD = 60 ° , E 为 PD 中点 , PA = 2AB = 2 , 求证 CE ∥ 平面 PAB ",1.0
用 反证法 证明 三角形 中 至少 ,什么 是 反证法 ? ,1.0
心理学家 研究 发现 一般 情况 下 ,心理学家 的 英文 是 ? “ 心理学家 ” 的 英文 是 什么 ? ,0.0
某 学习 小组 按 如下 实验 流程 ,小组 学习 的 我 的 意见 英语 作文 ,0.0
免疫 组织化学 P40 的 意义 ,p40   27 题 ,0.0
他 现在 什么 都 没有 。 他 百分之百 是 个 富翁 。 他 有 尊严 。 ,"照 样子 把 句子 补充 完整 ： 例 ： 别看 他 现在 什么 都 没有 , 可 他 百分之百 是 个 富翁 , 因为 他 有 尊严 . ① 尽管 饥饿 着 折磨 着 年轻人 , 可 他 （ 20 字 ） , 因为 它 有 尊严 . ",2.0
蓝色 石蕊试纸 和 红色 石蕊试纸 ,检验 氨气 可以 选用 （ ） A ． 湿润 的 蓝色 石蕊试纸 B ． 干燥 的 红色 石蕊试纸   C ． 干燥 的 蓝色 石蕊试纸 D ． 湿润 的 红色 石蕊试纸 ,1.0
某 公司 临街面 的 外 墙上 ,"某 公司 临街面 的 外 墙上 有 一块 三角形 的 墙面 发生 破损 现象 某 公司 临街 的 外 墙上 有 一块 三角形 的 墙面 发生 破损 现象 , 公司 领导 让 工人 师傅 做 一个 圆形 广告牌 , 某 公司 临街 的 外 墙上 有 一块 三角形 的 墙面 发生 ",2.0
"300 米 , 每隔 3 米 栽 40 之后 , 还要 ","园林 工人 要 再 周长 300 米 的 圆形 花坛 边 等 距离 地 栽 上 树 . 他们 先 沿着 花坛 的 边 每隔 3 米 挖 一个 坑 , 当 挖 完 30 各坑 的 时候 , 突然 接到 通知 ： 改为 每隔 5 米 栽上 一棵树 . 这样 ",1.0
一个 合数 至少 有 三个 因数 对 吗 ,合数 1008 因数 和 怎么 求 ,1.0
"合抱之木 , 生于 毫末 ; 九层 之台 , 起于 累土 ; 千里之行 , 始于足下 。 ","合抱之木 , 生于 毫末 ; 九层 之台 , 起于 累土 ; 千里之行 , 始于足下 什么 意思 ",2.0
100 以内 最小 的 合 数数 是 ,1000 以内 的 合数 ? 【 一定 是 100 以内 的 】 ,2.0
中国 居民 平衡 膳食 宝塔 最底层 的 为 ,位于 中国 居民 “ 平衡 膳食 宝塔 ” （ 如图所示 ） 的 最底层 ， 被 称为 抗癌 冠军 的 食品 是 （ 　 　 ） 。 A ． 甘薯 （ 红薯 ） B ． 小麦 C ． 大米 D ． 玉米 ,1.0
"与 乖 有关 的 成语 , 成语 中 不 含有 ",乖 的 成语 ,1.0
连续型 随机变量 每点 概率 ,设 连续型 随机变量 X 的 概率密度 ,1.0
e 的 x 次方 乘 sinx 的 积分 ,x / sinx ^ 2 的 积分 ,1.0
铝 和 铜会 发生 化学反应 吗 ,"使 铝 发生 化学反应 , 变成 铜 和 金 ! 是 怎么回事 ? ",2.0
"商品 在 价格 由 10 元 下降 为 6 元时 , 需求量 由 20 单位 增加 40 单位 , 用 中点法 计算 这种 商品 的 需求 弹性 ","某 商品 需求 弹性 导数 为 2.5 , 价格 从 20 降到 15 时 , 需求量 增加 多少 ? 价格 为 20 元时 , 需求量 为 2000 , 价格下降 到 15 时 需求量 是 多少 ? ",1.0
自然数 除 1 以外 不是 质数 就是 合数 ,自然数 中 除了 1 以外 ， 不是 质数 就是 合数 ． ． ,2.0
科学 、 民主 、 自由 、 平等 、 博爱 ,新文化运动 高举 的 两面 大旗 是 A ． 民主 、 科学 B ． 自由 、 平等 C ． 民主 、 自由 D ． 自由 、 博爱 ,2.0
某班 同学 利用 假期 在 三个 小区 答案 ,假期 的 作文 ,0.0
下面 的 说法 对 吗 ? 说 说 你 的 理由 ,谁 的 答案 是 错误 的 ? 说 说 你 的 理由 .& nbsp ; ,0.0
"已知 往测 返测 距离 , 求 相对误差 ",在 山区 丈量 AB 两点 间 的 距离 ， 往 、 返值 分别 为 286.58 和 286.44 ， 则 该 距离 的 相对误差 为 ？ ,2.0
如图 铁路 上 ab 两点 相距 25 千米 CD 为 两 村庄 da ,"如图 , 铁路 是 上 A 、 B 两点 相距 25km , C 、 D 为 两个 山庄 , DA ⊥ AB , CB ⊥ AB , 垂足 分别 为 A 、 B , DA = 15km , CB = 10km , 求 两 村庄 间 的 距离 CD ",2.0
如图所示 发射 同步卫星 的 一般 程序 ,我国 发射 的 同步卫星 定点 在 赤道 上空 是 为什么 ? ,1.0
三年级 两位数 除以 一位数 的 除法 ,谁 有 8 分钟 上 一堂 小学 三年级 两位数 除以 一位数 的 除法 的 教案 ? 我 现在 急用 . ,1.0
非零 自然数 按 因数 个数 可 分为 ,"自然数 按 因数 的 个数 分 , 它 可 分为 什么 ",1.0
"行行 重行行 , 与 君生 别离 。 相去 万余里 , 各 在 天一 涯 ; 道路 阻且 长 , 会面 安 可知 ! 胡马依 北风 , 越 鸟巢 南枝 。 相去 日 已 远 , 衣带 日 已缓 ; 浮云 蔽白 ",阅读 下面 一首 古诗 ， 回答 问题 。 行行 重行行 《 古诗 十九首 》 行行 重行行 ， 与 君生 别离 。 相去 万余里 ， 各 在 天一 涯 ； 道路 阻且 长 ， 会面 安 可知 ？ 胡马依 北风 ， 越 鸟巢 南枝 。 相去 日 已 远 ， 衣带 日 ,2.0
牙齿 中 主要 是 结合 水 吗 ,牙齿 中 的 水 是 结合 水 还是 自由 水 ,2.0
同 经度 两 纬度 间 距离 公式 ,经度 和 纬度 ,1.0
5 的 100 次方 除以 72 的 余数 ,为什么 72 除以 5 有 余数 ,1.0
用 显微镜 观察 番茄 果肉 细胞 ,"用 显微镜 观察 发现 , 洋葱 表皮 细胞   呈 长方形 , 番茄 果肉 细胞 近似 球形 , 这种 细胞 不用 形态 的 维持 , 主要 依赖 什么 用 显微镜 观察 发现 , 洋葱 表皮 细胞   呈 长方形 , 番茄 果肉 细胞 近似 球形 , 这种 细胞 不用 形态 的 ",2.0
入射 和 折射 同时 发生 吗 ,90 ° 光 入射 后 如何 折射 ? ,1.0
公共场所 环境参数 测定 ,十个 英语 公共场所 标志 ,0.0
海水 开发利用 的 部分 过程 如图所示 ,"关于 人类 对 海洋资源 开发利用 的 说法 , 正确 的 是 A . 海洋 水体 广大 , 但 无法 开发利用 B . 海水 蕴藏 着 巨大 的 能量 , 可以 大规模 开发利用 C . 由于 海洋环境 的 特殊性 , 人类 对 其 空间 的 利用 只 限于 交通运输 D . 人类 ",1.0
某国 一位 女士 来到 中国 一所 小学 ,为什么 不用 would ? 用 would 翻译 不是 更 通顺 么 ? 你 想象 不 出 那位 彬彬有礼 的 先生 会 对 一位 女士 如此 粗鲁 ,0.0
如何 做 等 底 等 高 圆柱 和 圆锥 ,怎样 做 等 底 等 高 的 圆柱 和 圆锥 ? ,3.0
直线 行驶 怎样 把 车 开直 ,如果 一辆 开着车 灯 的 车以 光速 行驶 会 发生 什么 ? 如 题 ,0.0
近代 中国 社会 的 主要矛盾 是 什么 ,近代 中国 社会 的 主要矛盾 的 变化 ,1.0
"若 AB = 2 , AC = √ 2BC , 则 △ ABC 的 最大 面积 ","在 △ ABC 中 , ∠ C = 2 ∠ A , AC = 2BC , 求证 ∠ B 为 Rt ∠ ",1.0
石灰 在 空气 中 的 硬化 包括 ,石灰 在 空气 中 硬化 原因 有 哪 两种 ? ,1.0
东亚 季风 与 南亚 季风 的 几点 不同 ,东亚 季风 与 南亚 季风 间 的 联系 ,1.0
质子 数 和 中子 数 相等 吗 ,关于 中子 和 质子 ,1.0
如图 为 质谱仪 原理 示意图 ,物理 质谱仪 原理 题 & nbsp ; ,1.0
"某 城市 9 月份 平均气温 为 28.5 度 , 如 当月 最热日 和 最 冷日 的 平均气温 相差 不 超过 10 度 , 则 该 月 平均气温 在 30 度 以上 的 日子 最多 有 多少 天 ","行测   公考 某 城市 9 月 平均气温 为 28.5 度 , 如 当月 最热日 和 最 冷日 的 平均气温 相差 不 超过 10 度 , 则 该 月 平均气温 在 30 度及 以上 的 日子 最多 有 多少 天 （   ） A ． 24   B ． 25   ",3.0
把 圆柱 的 底面 平均 分成 ,昆虫 分成 ,0.0
六个 正方体 的 摆放 图形 ,形容 石头 摆放 很乱 的 成语 ,0.0
三角形 顺时针 旋转 90 度 ,分针 顺时针 旋转 3 圈 ， 时针 顺时针 旋转 度 ． ,0.0
"《 清平乐 ? 村居 》 是 一首 词 , “ 清平乐 ” 是 词牌名 , “ 村居 ” 是 题目 对 不 ","在 《 清平乐   村居 》 中 , “ 清平乐 ” 是 词牌名 , “ 村居 ” 是 ______________. “ 村居 ” 的 意思 是 ______________. ",3.0
"20 摄氏度 时 , 饱和 硫酸铜 溶液 200 克 ","25 摄氏度 时 , 硫酸铜 的 溶解度 为 20g / 100g , 现往 25 摄氏度 的 饱和 硫酸铜 溶液 中 加入 1.6 g 硫酸铜 , 可 析出 晶体 几克 ",1.0
"两个 数 的 最大 公因数 12 , 它们 的 公因数 有 ",什么 是 公因数 与 最大 公因数 ？ ,1.0
"若 正方体 的 对角线 长 5 √ 3 , 则 它 的 全 面积 是 ",多边形 的 对角线 ,1.0
一 质点 在 平面 上作 曲线运动 ,做 曲线运动 的 物体 可以 看成 质点 吗 ? ,1.0
酒精 燃烧 的 化学 方程式 ,酒精 密度 ,0.0
铁锈 与 稀盐酸 反应 的 化学 方程式 ,稀盐酸 除 铁锈 的 化学 方程式 ? ,3.0
宋代 经常出现 官职 空缺 ,有 学者 经 研究 发现 ， 宋代 经常出现 县官 职位 空缺 ， 无人 愿意 履职 的 现象 ， 即使 在 江南 富庶 之地 也 同样 如此 。 出现 这一 现象 最 可能 的 原因 是 A ． 中央集权 过度 ， 地方 权力 衰弱 B ． 文化教育 落后 ， 官僚 人才 缺乏 ,1.0
"一 圆锥 的 底面 半径 为 2 , 母线 长为 6 ",圆锥 母线 ,1.0
春秋战国 时期 的 工商业 城市 ,"春秋战国 时期 出现 了 许多 以 工商业 著称 的 乡村 集镇 . 这句 话 为什么 不 对 , ",1.0
科学 社会主义 的 直接 理论 来源 是 ,科学 社会主义 的 直接 理论 来源 是 什么 ? ,3.0
用 绳子 测井 深 把 绳子 三折 来量 ,"用 绳子 测井 深 , 绳子 三折 测井 井口 外余 四米 , 绳子 四折 测井 井口 外余 一米 , 问井深 和 绳子 各长 几米 . ",2.0
"一个 正方体 木块 , 若 把 它 切成 3 个 完全 相等 的 长方体 后 , 表面积 增加 了 80 平方厘米 , 这个 正方体 木块 原来 的 表面积 是 多少 平方厘米 ? ","把 1 立方米 的 立方体 木块 切成 1 立方分米 的 小 立方体 木块 , 如果 把 这些 小 木块 排成 一行 , 共有 多少 米长 ? ",1.0
当 别人 都 在 休息 的 时候 ,"问 一句 英文 的 名言 , 好像 是 什么 书 的 一部分 , 大意 是 ： 当 别人 休息 的 时候 , 我 努力 , 当 别人 XX 的 时候 , 我 XX , 很多 类似 的 排比句 但是 不是 这个 ",2.0
卵细胞 和 精子形成 过程 不同点 是 ,精子 和 卵细胞 结合 的 场所 是 ． ,1.0
探究 电流 与 电阻 的 关系 ,探究 并 计算 . 探究 并 计算 ： ,0.0
一元 向量 函数 是 怎样 的 ,向量 ． ,0.0
小数 末尾 的 0 有没有 实际意义 ,小数 末尾 的 0 有没有 实际意义 ? ,3.0
"圆柱 的 地面 半径 扩大 4 倍 , 高 不变 , 侧 面积 扩大 ","圆柱体 的 底面 半径 扩大 2 倍 , 侧 面积 扩大 (   ) , 体积 扩大 (   ) ",2.0
为什么 飞机 飞行 主要 集中 在 中纬度 ? ,用 飞机 飞行 造句 ,0.0
1825 资本主义 经济危机 ,1825 年 英国 发生 了 世界 首次 经济危机 ； 1857 年 后 ， 世界性 经济危机 时有发生 ； 1929 年 — 1933 年 由 美国 爆发 的 经济危机 席卷 整个 资本主义 世界 。 这 主要 是因为 A ． 资本主义 制度 基本矛盾 的 存在 B ． “ 自由放任 ” 政策 不 适应 资本主义 ,1.0
市场需求 最大 的 农产品 ,我国 主要 农产品 中 ， 粮 、 棉 、 油菜籽 、 肉类 、 果蔬 等 产量 都 已 跃居 世界 第一位 。 “ 入世 ” 后 ， 中国 农业 将 面临 新 的 发展 机遇 和 挑战 。 回答 下列 各题 。 小题 1 : 加入 WTO 后 ， 我国 下列 ,0.0
化学元素 相对 分子 质量 ,什么 是 化学元素 ,1.0
"为 丰富 职工 业余 文化 生活 , 某 单位 ",某 企业 为 丰富 职工 的 业余 文化 生活 ， 组织 职工 去 影院 看 电影 ， 共买 了 80 张 电影票 ， 花去 205 元 ， 其中 甲级 票 每张 3 元 ， 乙级 票 每张 2 元 ， 问 甲级 、 乙级 两种 票 各 买 了 多少 张 ,1.0
碳酸钠 是 酸性 还是 碱性 ,碳酸钠 是 酸性 溶液 还是 碱性 溶液 ,3.0
不少 人 因为 喜欢 动物 而 给 ,写出 你 喜欢 俗语 不少 于 五句 ,0.0
向 溶液 中 加入 酸碱 指示剂 ,酸碱 指示剂   。 ,1.0
"如图 1 所示 , 一个 物体 放在 水平 面上 ",水平面 是 如何 产生 的 ,1.0
二次 函数 与 圆 方程 的 交点 ,二次 函数 交点 坐标 怎么 求 ,1.0
"“ 时间 就 像 海绵 里 的 水 , 只要 愿意 挤 , 总 还是 有 的 ” 读后感 ","1 . 时间 就 像 海绵 里 的 水 , 只要 愿意 挤 , 总 还是 有 的 . 2 . 抛弃 时间 的 人 , 时间 也 抛弃 他 . 上面 的 格言 分别 用 了 什么 修辞手法 ? ",1.0
一叶障目 不见泰山 的 观点 ,"一叶障目 , 不见泰山 常常 比喻 什么 ? ",1.0
列夫 托尔斯泰 阅读 分为 几个 部分 ,"列夫 托尔斯泰 全文 分为 几 部分 , 每 部分 各写 了 什么 内容 , 请 归纳 概括 ",2.0
5mL 浓度 为 0.5 mol / L 的 盐酸 ,有 以下 五种 溶液 — — ① 10mL   0.5 mol / L 的 NH4HSO4 溶液   ② 25mL   0.5 mol / L 的 NH4CL 溶液   ③ 5mL   0.5 mol / L 的 NH4HCO4 溶液   ④ 30mL   0.5 mol / L 的 ( NH4 ) 2SO4 ,1.0
下列 关于 转基因 生物 安全性 的 叙述 中 ,关于 转基因 生物 引发 的 安全性 问题 的 叙述 ， 错误 的 是 （ 　 　 ） A ． 转基因 生物 引发 的 安全性 问题 包括 食物 安全 、 生物 安全 、 环境 安全 B ． 转基因 生物 引起 安全性 问题 的 原因 之一 是 外源 基因 插入 宿主 基因组 的 ,2.0
我 不 说 你 不问 这 就是 距离 ,问其然 不 问起 所然 的 意思 帮忙 ,0.0
每天 至少 消耗 多少 热量 ,电功 消耗 的 电能 和 产生 的 热量 有 什么 关系 ,0.0
三角形 内接 圆 半径 公式 ,内接 于 圆 和 内 接圆有 什么 区别 ,0.0
氧气瓶 乙炔 瓶 安全 距离 ,氧气瓶 与 乙炔 瓶得 距离 是 多少 ,3.0
"小明 和 小东 是 好 朋友 , 他 经常 帮助 他 ","小明 和 小刚 是 好 朋友 , 他 经常 帮助 他 这句 话 怎样 修改 病句 修改 病句 ",2.0
党 的 思想路线 的 实质 核心 是 ,党 的 思想路线 的 实质 和 核心 是 与时俱进 ? ,2.0
电路 中 各点 的 电位 与 参考点 的 选择 ,"如图所示 电路 中 , 若以 B 为 参考点 , 求 A , C , D 三点 的 电位 及 UAC ， UAD ， UCD 。 若改 C 点为 参考点 ， 再求 A ， C ， D 三点 的 电位 及 UAC ， UAD ， UCD 。 ",1.0
小苏打 受 热分解 的 化学 方程式 ,一天 ， 小影 惊奇 的 发现 妈妈 蒸 馒头 时用 的 不是 纯碱 ， 而是 小苏打 ， 她 好奇 的 问 ： “ 为什么 不用 纯碱 而用 小苏打 ？ ” 妈妈 说 “ 面团 没 发酵 ， 不能 用 纯碱 ” ． 通过 查阅 资料 小影 发现 小苏打 的 化学式 为 ,1.0
